2020.11.24-08.39.35,,0 , 114 , (11 20 7 1 6) , 950 , ((20*6)-(7-1))=114 , 254
2020.11.24-08.39.35,,44 , 31 , (3 5 24 3 14) , 2000 , none,  633
2020.11.24-08.39.35,,45 , 31 , (3 5 24 3 14) , 2000 , none,  606
2020.11.24-08.39.35,,46 , 31 , (3 5 24 3 14) , 2000 , none,  720
2020.11.24-08.39.35,,47 , 31 , (3 5 24 3 14) , 2000 , none,  577
2020.11.24-08.39.35,,48 , 31 , (3 5 24 3 14) , 2000 , none,  545
2020.11.24-08.39.35,,49 , 31 , (3 5 24 3 14) , 2000 , none,  602
2020.11.24-08.39.35,,50 , 31 , (3 5 24 3 14) , 1707 , ((5*(3*3))-14)=31 , 513
2020.11.24-08.39.35,,51 , 31 , (3 5 24 3 14) , 2000 , none,  647
2020.11.24-08.39.35,,52 , 31 , (3 5 24 3 14) , 2000 , none,  467
2020.11.24-08.39.35,,53 , 31 , (3 5 24 3 14) , 2000 , none,  522
2020.11.24-08.39.35,,54 , 31 , (3 5 24 3 14) , 2000 , none,  591
2020.11.24-08.39.35,,55 , 31 , (3 5 24 3 14) , 2000 , none,  462
2020.11.24-08.39.35,,56 , 31 , (3 5 24 3 14) , 480 , (((3*5)*3)-14)=31 , 106
2020.11.24-08.39.35,,57 , 31 , (3 5 24 3 14) , 2000 , none,  602
2020.11.24-08.39.35,,58 , 31 , (3 5 24 3 14) , 890 , (((5*3)*3)-14)=31 , 250
2020.11.24-08.39.35,,59 , 31 , (3 5 24 3 14) , 2000 , none,  587
2020.11.24-08.39.35,,60 , 31 , (3 5 24 3 14) , 2000 , none,  438
2020.11.24-08.39.35,,61 , 31 , (3 5 24 3 14) , 2000 , none,  612
2020.11.24-08.39.35,,62 , 31 , (3 5 24 3 14) , 2000 , none,  655
2020.11.24-08.39.35,,63 , 31 , (3 5 24 3 14) , 2000 , none,  566
2020.11.24-08.39.35,,64 , 31 , (3 5 24 3 14) , 2000 , none,  662
2020.11.24-08.39.35,,65 , 31 , (3 5 24 3 14) , 2000 , none,  673
2020.11.24-08.39.35,,66 , 31 , (3 5 24 3 14) , 2000 , none,  400
2020.11.24-08.39.35,,67 , 31 , (3 5 24 3 14) , 2000 , none,  683
2020.11.24-08.39.35,,68 , 31 , (3 5 24 3 14) , 2000 , none,  418
2020.11.24-08.39.35,,69 , 31 , (3 5 24 3 14) , 2000 , none,  678
2020.11.24-08.39.35,,70 , 31 , (3 5 24 3 14) , 2000 , none,  450
2020.11.24-08.39.35,,71 , 31 , (3 5 24 3 14) , 2000 , none,  597
2020.11.24-08.39.35,,72 , 31 , (3 5 24 3 14) , 2000 , none,  603
2020.11.24-08.39.35,,73 , 31 , (3 5 24 3 14) , 2000 , none,  532
2020.11.24-08.39.35,,74 , 31 , (3 5 24 3 14) , 2000 , none,  519
2020.11.24-08.39.35,,75 , 31 , (3 5 24 3 14) , 2000 , none,  644
2020.11.24-08.39.35,,76 , 31 , (3 5 24 3 14) , 2000 , none,  602
2020.11.24-08.39.35,,77 , 31 , (3 5 24 3 14) , 2000 , none,  616
2020.11.24-08.39.35,,78 , 31 , (3 5 24 3 14) , 2000 , none,  586
2020.11.24-08.39.35,,79 , 31 , (3 5 24 3 14) , 99 , ((5*(3*3))-14)=31 , 15
2020.11.24-08.39.35,,80 , 31 , (3 5 24 3 14) , 2000 , none,  469
2020.11.24-08.39.35,,81 , 31 , (3 5 24 3 14) , 2000 , none,  555
2020.11.24-08.39.35,,82 , 31 , (3 5 24 3 14) , 2000 , none,  595
2020.11.24-08.39.35,,83 , 31 , (3 5 24 3 14) , 101 , ((3*(3*5))-14)=31 , 23
2020.11.24-08.39.35,,84 , 31 , (3 5 24 3 14) , 2000 , none,  522
2020.11.24-08.39.35,,85 , 31 , (3 5 24 3 14) , 2000 , none,  703
2020.11.24-08.39.35,,86 , 31 , (3 5 24 3 14) , 2000 , none,  587
2020.11.24-08.39.35,,87 , 31 , (3 5 24 3 14) , 2000 , none,  563
2020.11.24-08.39.35,,88 , 31 , (3 5 24 3 14) , 2000 , none,  535
2020.11.24-08.39.35,,89 , 31 , (3 5 24 3 14) , 2000 , none,  682
2020.11.24-08.39.35,,90 , 31 , (3 5 24 3 14) , 2000 , none,  565
2020.11.24-08.39.35,,91 , 31 , (3 5 24 3 14) , 2000 , none,  624
2020.11.24-08.39.35,,92 , 31 , (3 5 24 3 14) , 2000 , none,  606
2020.11.24-08.39.35,,93 , 31 , (3 5 24 3 14) , 2000 , none,  591
2020.11.24-08.39.35,,94 , 31 , (3 5 24 3 14) , 2000 , none,  636
2020.11.24-08.39.35,,95 , 31 , (3 5 24 3 14) , 2000 , none,  571
2020.11.24-08.39.35,,96 , 31 , (3 5 24 3 14) , 2000 , none,  616
2020.11.24-08.39.35,,97 , 31 , (3 5 24 3 14) , 1922 , (((3*5)*3)-14)=31 , 594
2020.11.24-08.39.35,,98 , 31 , (3 5 24 3 14) , 2000 , none,  561
2020.11.24-08.39.35,,99 , 31 , (3 5 24 3 14) , 835 , ((3*(5*3))-14)=31 , 215
2020.11.24-08.39.35,,0 , 25 , (8 5 5 11 2) , 106 , (5*5)=25 , 12
2020.11.24-08.39.35,,1 , 25 , (8 5 5 11 2) , 67 , (5*5)=25 , 4
2020.11.24-08.39.35,,2 , 25 , (8 5 5 11 2) , 85 , (5*5)=25 , 12
2020.11.24-08.39.35,,3 , 25 , (8 5 5 11 2) , 94 , (5*5)=25 , 24
2020.11.24-08.39.35,,4 , 25 , (8 5 5 11 2) , 50 , (5*5)=25 , 6
2020.11.24-08.39.35,,5 , 25 , (8 5 5 11 2) , 118 , (5*5)=25 , 24
2020.11.24-08.39.35,,6 , 25 , (8 5 5 11 2) , 525 , (5*5)=25 , 123
2020.11.24-08.39.35,,7 , 25 , (8 5 5 11 2) , 217 , (5*5)=25 , 57
2020.11.24-08.39.35,,8 , 25 , (8 5 5 11 2) , 34 , (5*5)=25 , 0
2020.11.24-08.39.35,,9 , 25 , (8 5 5 11 2) , 35 , (5*5)=25 , 3
2020.11.24-08.39.35,,10 , 25 , (8 5 5 11 2) , 35 , (5*5)=25 , 3
2020.11.24-08.39.35,,11 , 25 , (8 5 5 11 2) , 55 , (5*5)=25 , 21
2020.11.24-08.39.35,,12 , 25 , (8 5 5 11 2) , 94 , (5*5)=25 , 20
2020.11.24-08.39.35,,13 , 25 , (8 5 5 11 2) , 2000 , none,  600
2020.11.24-08.39.35,,14 , 25 , (8 5 5 11 2) , 259 , (5*5)=25 , 30
2020.11.24-08.39.35,,15 , 25 , (8 5 5 11 2) , 75 , (5*5)=25 , 3
2020.11.24-08.39.35,,16 , 25 , (8 5 5 11 2) , 46 , (5*5)=25 , 2
2020.11.24-08.39.35,,17 , 25 , (8 5 5 11 2) , 90 , (5*5)=25 , 0
2020.11.24-08.39.35,,18 , 25 , (8 5 5 11 2) , 385 , (5*5)=25 , 88
2020.11.24-08.39.35,,19 , 25 , (8 5 5 11 2) , 1111 , (5*5)=25 , 263
2020.11.24-08.39.35,,20 , 25 , (8 5 5 11 2) , 33 , (5*5)=25 , 0
2020.11.24-08.39.35,,21 , 25 , (8 5 5 11 2) , 45 , (5*5)=25 , 2
2020.11.24-08.39.35,,22 , 25 , (8 5 5 11 2) , 155 , (5*5)=25 , 41
2020.11.24-08.39.35,,23 , 25 , (8 5 5 11 2) , 55 , (5*5)=25 , 8
2020.11.24-08.39.35,,24 , 25 , (8 5 5 11 2) , 25 , (5*5)=25 , 0
2020.11.24-08.39.35,,25 , 25 , (8 5 5 11 2) , 2000 , none,  602
2020.11.24-08.39.35,,26 , 25 , (8 5 5 11 2) , 886 , (5*5)=25 , 192
2020.11.24-08.39.35,,27 , 25 , (8 5 5 11 2) , 1446 , (5*5)=25 , 369
2020.11.24-08.39.35,,28 , 25 , (8 5 5 11 2) , 154 , (5*5)=25 , 36
2020.11.24-08.39.35,,29 , 25 , (8 5 5 11 2) , 2000 , none,  630
2020.11.24-08.39.35,,30 , 25 , (8 5 5 11 2) , 106 , (5*5)=25 , 0
2020.11.24-08.39.35,,31 , 25 , (8 5 5 11 2) , 247 , (5*5)=25 , 48
2020.11.24-08.39.35,,32 , 25 , (8 5 5 11 2) , 24 , (5*5)=25 , 0
2020.11.24-08.39.35,,33 , 25 , (8 5 5 11 2) , 334 , (5*5)=25 , 74
2020.11.24-08.39.35,,34 , 25 , (8 5 5 11 2) , 1198 , (5*5)=25 , 271
2020.11.24-08.39.35,,35 , 25 , (8 5 5 11 2) , 55 , (5*5)=25 , 0
2020.11.24-08.39.35,,36 , 25 , (8 5 5 11 2) , 43 , (5*5)=25 , 2
2020.11.24-08.39.35,,37 , 25 , (8 5 5 11 2) , 45 , (5*5)=25 , 11
2020.11.24-08.39.35,,38 , 25 , (8 5 5 11 2) , 24 , (5*5)=25 , 0
2020.11.24-08.39.35,,39 , 25 , (8 5 5 11 2) , 54 , (5*5)=25 , 2
2020.11.24-08.39.35,,40 , 25 , (8 5 5 11 2) , 63 , (5*5)=25 , 15
2020.11.24-08.39.35,,41 , 25 , (8 5 5 11 2) , 86 , (5*5)=25 , 31
2020.11.24-08.39.35,,42 , 25 , (8 5 5 11 2) , 458 , (5*5)=25 , 129
2020.11.24-08.39.35,,43 , 25 , (8 5 5 11 2) , 115 , (5*5)=25 , 23
2020.11.24-08.39.35,,44 , 25 , (8 5 5 11 2) , 27 , (5*5)=25 , 0
2020.11.24-08.39.35,,45 , 25 , (8 5 5 11 2) , 27 , (5*5)=25 , 0
2020.11.24-08.39.35,,46 , 25 , (8 5 5 11 2) , 115 , (5*5)=25 , 14
2020.11.24-08.39.35,,47 , 25 , (8 5 5 11 2) , 75 , (5*5)=25 , 14
2020.11.24-08.39.35,,48 , 25 , (8 5 5 11 2) , 1097 , (5*5)=25 , 260
2020.11.24-08.39.35,,49 , 25 , (8 5 5 11 2) , 57 , (5*5)=25 , 8
2020.11.24-08.39.35,,50 , 25 , (8 5 5 11 2) , 545 , (5*5)=25 , 164
2020.11.24-08.39.35,,51 , 25 , (8 5 5 11 2) , 2000 , none,  518
2020.11.24-08.39.35,,52 , 25 , (8 5 5 11 2) , 411 , (5*5)=25 , 85
2020.11.24-08.39.35,,53 , 25 , (8 5 5 11 2) , 55 , (5*5)=25 , 8
2020.11.24-08.39.35,,54 , 25 , (8 5 5 11 2) , 124 , (5*5)=25 , 40
2020.11.24-08.39.35,,55 , 25 , (8 5 5 11 2) , 2000 , none,  594
2020.11.24-08.39.35,,56 , 25 , (8 5 5 11 2) , 235 , (5*5)=25 , 57
2020.11.24-08.39.35,,57 , 25 , (8 5 5 11 2) , 38 , (5*5)=25 , 0
2020.11.24-08.39.35,,58 , 25 , (8 5 5 11 2) , 155 , (5*5)=25 , 19
2020.11.24-08.39.35,,59 , 25 , (8 5 5 11 2) , 69 , (5*5)=25 , 5
2020.11.24-08.39.35,,60 , 25 , (8 5 5 11 2) , 79 , (5*5)=25 , 0
2020.11.24-08.39.35,,61 , 25 , (8 5 5 11 2) , 95 , (5*5)=25 , 13
2020.11.24-08.39.35,,62 , 25 , (8 5 5 11 2) , 110 , (5*5)=25 , 5
2020.11.24-08.39.35,,63 , 25 , (8 5 5 11 2) , 577 , (5*5)=25 , 154
2020.11.24-08.39.35,,64 , 25 , (8 5 5 11 2) , 33 , (5*5)=25 , 2
2020.11.24-08.39.35,,65 , 25 , (8 5 5 11 2) , 236 , (5*5)=25 , 40
2020.11.24-08.39.35,,66 , 25 , (8 5 5 11 2) , 320 , (5*5)=25 , 83
2020.11.24-08.39.35,,67 , 25 , (8 5 5 11 2) , 185 , (5*5)=25 , 33
2020.11.24-08.39.35,,68 , 25 , (8 5 5 11 2) , 555 , (5*5)=25 , 140
2020.11.24-08.39.35,,69 , 25 , (8 5 5 11 2) , 18 , (5*5)=25 , 0
2020.11.24-08.39.35,,70 , 25 , (8 5 5 11 2) , 105 , (5*5)=25 , 36
2020.11.24-08.39.35,,71 , 25 , (8 5 5 11 2) , 864 , ((5*(8-2))-5)=25 , 184
2020.11.24-08.39.35,,72 , 25 , (8 5 5 11 2) , 275 , (5*5)=25 , 72
2020.11.24-08.39.35,,73 , 25 , (8 5 5 11 2) , 79 , (5*5)=25 , 7
2020.11.24-08.39.35,,74 , 25 , (8 5 5 11 2) , 245 , (5*5)=25 , 25
2020.11.24-08.39.35,,75 , 25 , (8 5 5 11 2) , 1307 , (5*5)=25 , 309
2020.11.24-08.39.35,,76 , 25 , (8 5 5 11 2) , 34 , (5*5)=25 , 0
2020.11.24-08.39.35,,77 , 25 , (8 5 5 11 2) , 2000 , none,  586
2020.11.24-08.39.35,,78 , 25 , (8 5 5 11 2) , 74 , (5*5)=25 , 10
2020.11.24-08.39.35,,79 , 25 , (8 5 5 11 2) , 54 , (5*5)=25 , 10
2020.11.24-08.39.35,,80 , 25 , (8 5 5 11 2) , 24 , (5*5)=25 , 0
2020.11.24-08.39.35,,81 , 25 , (8 5 5 11 2) , 154 , (5*5)=25 , 38
2020.11.24-08.39.35,,82 , 25 , (8 5 5 11 2) , 45 , (5*5)=25 , 6
2020.11.24-08.39.35,,83 , 25 , (8 5 5 11 2) , 2000 , none,  480
2020.11.24-08.39.35,,84 , 25 , (8 5 5 11 2) , 288 , (5*5)=25 , 72
2020.11.24-08.39.35,,85 , 25 , (8 5 5 11 2) , 25 , (5*5)=25 , 0
2020.11.24-08.39.35,,86 , 25 , (8 5 5 11 2) , 235 , (5*5)=25 , 54
2020.11.24-08.39.35,,87 , 25 , (8 5 5 11 2) , 517 , (5*5)=25 , 126
2020.11.24-08.39.35,,88 , 25 , (8 5 5 11 2) , 65 , (5*5)=25 , 0
2020.11.24-08.39.35,,89 , 25 , (8 5 5 11 2) , 65 , (5*5)=25 , 11
2020.11.24-08.39.35,,90 , 25 , (8 5 5 11 2) , 237 , (5*5)=25 , 66
2020.11.24-08.39.35,,91 , 25 , (8 5 5 11 2) , 67 , (5*5)=25 , 5
2020.11.24-08.39.35,,92 , 25 , (8 5 5 11 2) , 1739 , (5*5)=25 , 549
2020.11.24-08.39.35,,93 , 25 , (8 5 5 11 2) , 160 , (5*5)=25 , 32
2020.11.24-08.39.35,,94 , 25 , (8 5 5 11 2) , 2000 , none,  741
2020.11.24-08.39.35,,95 , 25 , (8 5 5 11 2) , 28 , (5*5)=25 , 0
2020.11.24-08.39.35,,96 , 25 , (8 5 5 11 2) , 2000 , none,  540
2020.11.24-08.39.35,,97 , 25 , (8 5 5 11 2) , 125 , (5*5)=25 , 40
2020.11.24-08.39.35,,98 , 25 , (8 5 5 11 2) , 220 , (5*5)=25 , 41
2020.11.24-08.39.35,,99 , 25 , (8 5 5 11 2) , 126 , (5*5)=25 , 34
2020.11.24-08.39.35,,0 , 81 , (9 7 2 25 18) , 1547 , ((7*9)+18)=81 , 593
2020.11.24-08.39.35,,1 , 81 , (9 7 2 25 18) , 2000 , none,  737
2020.11.24-08.39.35,,2 , 81 , (9 7 2 25 18) , 968 , ((7*9)+18)=81 , 303
2020.11.24-08.39.35,,3 , 81 , (9 7 2 25 18) , 443 , ((7*9)+18)=81 , 117
2020.11.24-08.39.35,,4 , 81 , (9 7 2 25 18) , 83 , ((9*7)+18)=81 , 22
2020.11.24-08.39.35,,5 , 81 , (9 7 2 25 18) , 290 , ((7*9)+18)=81 , 99
2020.11.24-08.39.35,,6 , 81 , (9 7 2 25 18) , 263 , ((9*7)+18)=81 , 91
2020.11.24-08.39.35,,7 , 81 , (9 7 2 25 18) , 165 , ((9*7)+18)=81 , 45
2020.11.24-08.39.35,,8 , 81 , (9 7 2 25 18) , 86 , ((7*9)+18)=81 , 7
2020.11.24-08.39.35,,9 , 81 , (9 7 2 25 18) , 569 , ((9*7)+18)=81 , 160
2020.11.24-08.39.35,,10 , 81 , (9 7 2 25 18) , 59 , ((7*9)+18)=81 , 7
2020.11.24-08.39.35,,11 , 81 , (9 7 2 25 18) , 142 , ((9*7)+18)=81 , 42
2020.11.24-08.39.35,,12 , 81 , (9 7 2 25 18) , 703 , ((9*7)+18)=81 , 215
2020.11.24-08.39.35,,13 , 81 , (9 7 2 25 18) , 236 , ((7*9)+18)=81 , 75
2020.11.24-08.39.35,,14 , 81 , (9 7 2 25 18) , 107 , ((9*7)+18)=81 , 29
2020.11.24-08.39.35,,15 , 81 , (9 7 2 25 18) , 137 , ((9*7)+18)=81 , 39
2020.11.24-08.39.35,,16 , 81 , (9 7 2 25 18) , 91 , ((9*7)+18)=81 , 18
2020.11.24-08.39.35,,17 , 81 , (9 7 2 25 18) , 96 , ((7*9)+18)=81 , 22
2020.11.24-08.39.35,,18 , 81 , (9 7 2 25 18) , 467 , ((7*9)+18)=81 , 162
2020.11.24-08.39.35,,19 , 81 , (9 7 2 25 18) , 196 , ((7*9)+18)=81 , 71
2020.11.24-08.39.35,,20 , 81 , (9 7 2 25 18) , 488 , ((9*7)+18)=81 , 183
2020.11.24-08.39.35,,21 , 81 , (9 7 2 25 18) , 1585 , ((9*7)+18)=81 , 543
2020.11.24-08.39.35,,22 , 81 , (9 7 2 25 18) , 320 , ((9*7)+18)=81 , 102
2020.11.24-08.39.35,,23 , 81 , (9 7 2 25 18) , 50 , ((7*9)+18)=81 , 0
2020.11.24-08.39.35,,24 , 81 , (9 7 2 25 18) , 181 , ((9*7)+18)=81 , 43
2020.11.24-08.39.35,,25 , 81 , (9 7 2 25 18) , 288 , ((9*7)+18)=81 , 88
2020.11.24-08.39.35,,26 , 81 , (9 7 2 25 18) , 79 , ((9*7)+18)=81 , 13
2020.11.24-08.39.35,,27 , 81 , (9 7 2 25 18) , 797 , ((9*7)+18)=81 , 301
2020.11.24-08.39.35,,28 , 81 , (9 7 2 25 18) , 66 , ((9*7)+18)=81 , 7
2020.11.24-08.39.35,,29 , 81 , (9 7 2 25 18) , 284 , ((9*7)+18)=81 , 85
2020.11.24-08.39.35,,30 , 81 , (9 7 2 25 18) , 2000 , none,  669
2020.11.24-08.39.35,,31 , 81 , (9 7 2 25 18) , 73 , ((9*7)+18)=81 , 9
2020.11.24-08.39.35,,32 , 81 , (9 7 2 25 18) , 2000 , none,  650
2020.11.24-08.39.35,,33 , 81 , (9 7 2 25 18) , 69 , ((9*7)+18)=81 , 8
2020.11.24-08.39.35,,34 , 81 , (9 7 2 25 18) , 207 , ((9*7)+18)=81 , 71
2020.11.24-08.39.35,,35 , 81 , (9 7 2 25 18) , 458 , ((9*7)+18)=81 , 149
2020.11.24-08.39.35,,36 , 81 , (9 7 2 25 18) , 452 , ((9*7)+18)=81 , 147
2020.11.24-08.39.35,,37 , 81 , (9 7 2 25 18) , 329 , ((9*7)+18)=81 , 103
2020.11.24-08.39.35,,38 , 81 , (9 7 2 25 18) , 266 , ((9*7)+18)=81 , 99
2020.11.24-08.39.35,,39 , 81 , (9 7 2 25 18) , 372 , ((7*9)+18)=81 , 141
2020.11.24-08.39.35,,40 , 81 , (9 7 2 25 18) , 113 , ((9*7)+18)=81 , 13
2020.11.24-08.39.35,,41 , 81 , (9 7 2 25 18) , 319 , ((18*(7-2))-9)=81 , 88
2020.11.24-08.39.35,,42 , 81 , (9 7 2 25 18) , 592 , ((9*7)+18)=81 , 233
2020.11.24-08.39.35,,43 , 81 , (9 7 2 25 18) , 761 , ((7*9)+18)=81 , 289
2020.11.24-08.39.35,,44 , 81 , (9 7 2 25 18) , 154 , ((9*7)+18)=81 , 5
2020.11.24-08.39.35,,45 , 81 , (9 7 2 25 18) , 359 , ((7*9)+18)=81 , 105
2020.11.24-08.39.35,,46 , 81 , (9 7 2 25 18) , 219 , ((9*7)+18)=81 , 91
2020.11.24-08.39.35,,47 , 81 , (9 7 2 25 18) , 196 , ((9*7)+18)=81 , 75
2020.11.24-08.39.35,,48 , 81 , (9 7 2 25 18) , 99 , ((9*7)+18)=81 , 12
2020.11.24-08.39.35,,49 , 81 , (9 7 2 25 18) , 88 , ((7*9)+18)=81 , 9
2020.11.24-08.39.35,,50 , 81 , (9 7 2 25 18) , 113 , ((9*7)+18)=81 , 28
2020.11.24-08.39.35,,51 , 81 , (9 7 2 25 18) , 633 , ((9*7)+18)=81 , 239
2020.11.24-08.39.35,,52 , 81 , (9 7 2 25 18) , 73 , ((9*7)+18)=81 , 11
2020.11.24-08.39.35,,53 , 81 , (9 7 2 25 18) , 125 , ((9*7)+18)=81 , 30
2020.11.24-08.39.35,,54 , 81 , (9 7 2 25 18) , 118 , ((9*7)+18)=81 , 21
2020.11.24-08.39.35,,55 , 81 , (9 7 2 25 18) , 743 , ((9*7)+18)=81 , 316
2020.11.24-08.39.35,,56 , 81 , (9 7 2 25 18) , 2000 , none,  633
2020.11.24-08.39.35,,57 , 81 , (9 7 2 25 18) , 569 , ((9*7)+18)=81 , 189
2020.11.24-08.39.35,,58 , 81 , (9 7 2 25 18) , 300 , ((9*7)+18)=81 , 96
2020.11.24-08.39.35,,59 , 81 , (9 7 2 25 18) , 400 , ((9*7)+18)=81 , 127
2020.11.24-08.39.35,,60 , 81 , (9 7 2 25 18) , 80 , ((9*7)+18)=81 , 20
2020.11.24-08.39.35,,61 , 81 , (9 7 2 25 18) , 100 , ((9*7)+18)=81 , 22
2020.11.24-08.39.35,,62 , 81 , (9 7 2 25 18) , 199 , ((9*7)+18)=81 , 46
2020.11.24-08.39.35,,63 , 81 , (9 7 2 25 18) , 669 , ((7*9)+18)=81 , 245
2020.11.24-08.39.35,,64 , 81 , (9 7 2 25 18) , 469 , ((9*7)+18)=81 , 170
2020.11.24-08.39.35,,65 , 81 , (9 7 2 25 18) , 1160 , ((9*7)+18)=81 , 363
2020.11.24-08.39.35,,66 , 81 , (9 7 2 25 18) , 365 , ((9*7)+18)=81 , 116
2020.11.24-08.39.35,,67 , 81 , (9 7 2 25 18) , 83 , ((9*7)+18)=81 , 4
2020.11.24-08.39.35,,68 , 81 , (9 7 2 25 18) , 67 , ((9*7)+18)=81 , 9
2020.11.24-08.39.35,,69 , 81 , (9 7 2 25 18) , 180 , ((7*9)+18)=81 , 73
2020.11.24-08.39.35,,70 , 81 , (9 7 2 25 18) , 987 , ((9*7)+18)=81 , 390
2020.11.24-08.39.35,,71 , 81 , (9 7 2 25 18) , 429 , ((9*7)+18)=81 , 126
2020.11.24-08.39.35,,72 , 81 , (9 7 2 25 18) , 124 , ((9*7)+18)=81 , 24
2020.11.24-08.39.35,,73 , 81 , (9 7 2 25 18) , 282 , ((7*9)+18)=81 , 96
2020.11.24-08.39.35,,74 , 81 , (9 7 2 25 18) , 156 , ((7*9)+18)=81 , 33
2020.11.24-08.39.35,,75 , 81 , (9 7 2 25 18) , 217 , ((7*9)+18)=81 , 69
2020.11.24-08.39.35,,76 , 81 , (9 7 2 25 18) , 61 , ((9*7)+18)=81 , 6
2020.11.24-08.39.35,,77 , 81 , (9 7 2 25 18) , 159 , ((7*9)+18)=81 , 39
2020.11.24-08.39.35,,78 , 81 , (9 7 2 25 18) , 200 , ((7*9)+18)=81 , 67
2020.11.24-08.39.35,,79 , 81 , (9 7 2 25 18) , 119 , ((7*9)+18)=81 , 25
2020.11.24-08.39.35,,80 , 81 , (9 7 2 25 18) , 301 , ((9*7)+18)=81 , 97
2020.11.24-08.39.35,,81 , 81 , (9 7 2 25 18) , 105 , ((9*7)+18)=81 , 34
2020.11.24-08.39.35,,82 , 81 , (9 7 2 25 18) , 139 , ((7*9)+18)=81 , 52
2020.11.24-08.39.35,,83 , 81 , (9 7 2 25 18) , 223 , ((9*7)+18)=81 , 51
2020.11.24-08.39.35,,84 , 81 , (9 7 2 25 18) , 48 , ((7*9)+18)=81 , 0
2020.11.24-08.39.35,,85 , 81 , (9 7 2 25 18) , 810 , ((9*7)+18)=81 , 329
2020.11.24-08.39.35,,86 , 81 , (9 7 2 25 18) , 441 , ((9*7)+18)=81 , 154
2020.11.24-08.39.35,,87 , 81 , (9 7 2 25 18) , 261 , ((7*9)+18)=81 , 96
2020.11.24-08.39.35,,88 , 81 , (9 7 2 25 18) , 388 , ((9*7)+18)=81 , 109
2020.11.24-08.39.35,,89 , 81 , (9 7 2 25 18) , 196 , ((9*7)+18)=81 , 53
2020.11.24-08.39.35,,90 , 81 , (9 7 2 25 18) , 250 , ((9*7)+18)=81 , 45
2020.11.24-08.39.35,,91 , 81 , (9 7 2 25 18) , 167 , ((9*7)+18)=81 , 50
2020.11.24-08.39.35,,92 , 81 , (9 7 2 25 18) , 117 , ((9*7)+18)=81 , 25
2020.11.24-08.39.35,,93 , 81 , (9 7 2 25 18) , 327 , ((9*7)+18)=81 , 115
2020.11.24-08.39.35,,94 , 81 , (9 7 2 25 18) , 98 , ((9*7)+18)=81 , 14
2020.11.24-08.39.35,,95 , 81 , (9 7 2 25 18) , 109 , ((9*7)+18)=81 , 14
2020.11.24-08.39.35,,96 , 81 , (9 7 2 25 18) , 171 , ((9*7)+18)=81 , 36
2020.11.24-08.39.35,,97 , 81 , (9 7 2 25 18) , 74 , ((9*7)+18)=81 , 17
2020.11.24-08.39.35,,98 , 81 , (9 7 2 25 18) , 110 , ((9*7)+18)=81 , 31
2020.11.24-08.39.35,,99 , 81 , (9 7 2 25 18) , 225 , ((9*7)+18)=81 , 69
2020.11.24-08.39.35,,0 , 6 , (3 3 17 11 22) , 36 , (3+3)=6 , 5
2020.11.24-08.39.35,,1 , 6 , (3 3 17 11 22) , 65 , (3+3)=6 , 16
