2020.09.10-19.52.48,v1.07,0 , 114 , (11 20 7 1 6) , 543 , ((6 * 20) - (7 - 1)) , 34
2020.09.10-19.52.48,v1.07,1 , 114 , (11 20 7 1 6) , 2000 , none,  434
2020.09.10-19.52.48,v1.07,2 , 114 , (11 20 7 1 6) , 194 , ((20 * 6) - (7 - 1)) , 36
2020.09.10-19.52.48,v1.07,3 , 114 , (11 20 7 1 6) , 1378 , ((20 * 6) - (7 - 1)) , 252
2020.09.10-19.52.48,v1.07,4 , 114 , (11 20 7 1 6) , 2000 , none,  340
2020.09.10-19.52.48,v1.07,5 , 114 , (11 20 7 1 6) , 1328 , ((6 * 20) - (7 - 1)) , 205
2020.09.10-19.52.48,v1.07,6 , 114 , (11 20 7 1 6) , 2000 , none,  368
2020.09.10-19.52.48,v1.07,7 , 114 , (11 20 7 1 6) , 328 , ((6 * 20) - (7 - 1)) , 23
2020.09.10-19.52.48,v1.07,8 , 114 , (11 20 7 1 6) , 2000 , none,  244
2020.09.10-19.52.48,v1.07,9 , 114 , (11 20 7 1 6) , 150 , ((20 * 6) - (7 - 1)) , 12
2020.09.10-19.52.48,v1.07,10 , 114 , (11 20 7 1 6) , 1303 , ((20 * 6) - (7 - 1)) , 203
2020.09.10-19.52.48,v1.07,11 , 114 , (11 20 7 1 6) , 479 , ((20 * 6) - (7 - 1)) , 62
2020.09.10-19.52.48,v1.07,12 , 114 , (11 20 7 1 6) , 1126 , ((20 * 6) - (7 - 1)) , 168
2020.09.10-19.52.48,v1.07,13 , 114 , (11 20 7 1 6) , 210 , ((20 * 6) - (7 - 1)) , 5
2020.09.10-19.52.48,v1.07,14 , 114 , (11 20 7 1 6) , 2000 , none,  368
2020.09.10-19.52.48,v1.07,15 , 114 , (11 20 7 1 6) , 1160 , ((6 * 20) - (7 - 1)) , 196
2020.09.10-19.52.48,v1.07,16 , 114 , (11 20 7 1 6) , 2000 , none,  520
2020.09.10-19.52.48,v1.07,17 , 114 , (11 20 7 1 6) , 2000 , none,  290
2020.09.10-19.52.48,v1.07,18 , 114 , (11 20 7 1 6) , 159 , ((20 * 6) - (7 - 1)) , 24
2020.09.10-19.52.48,v1.07,19 , 114 , (11 20 7 1 6) , 524 , ((20 * 6) - (7 - 1)) , 62
2020.09.10-19.52.48,v1.07,20 , 114 , (11 20 7 1 6) , 1819 , ((6 * 20) - (7 - 1)) , 202
2020.09.10-19.52.48,v1.07,21 , 114 , (11 20 7 1 6) , 2000 , none,  395
2020.09.10-19.52.48,v1.07,22 , 114 , (11 20 7 1 6) , 556 , ((6 * 20) - (7 - 1)) , 118
2020.09.10-19.52.48,v1.07,23 , 114 , (11 20 7 1 6) , 881 , ((6 * 20) - (7 - 1)) , 159
2020.09.10-19.52.48,v1.07,24 , 114 , (11 20 7 1 6) , 199 , ((6 * 20) - (7 - 1)) , 27
2020.09.10-19.52.48,v1.07,25 , 114 , (11 20 7 1 6) , 739 , ((20 * 6) - (7 - 1)) , 87
2020.09.10-19.52.48,v1.07,26 , 114 , (11 20 7 1 6) , 2000 , none,  454
2020.09.10-19.52.48,v1.07,27 , 114 , (11 20 7 1 6) , 2000 , none,  279
2020.09.10-19.52.48,v1.07,28 , 114 , (11 20 7 1 6) , 2000 , none,  341
2020.09.10-19.52.48,v1.07,29 , 114 , (11 20 7 1 6) , 1064 , ((20 * 6) - (7 - 1)) , 184
2020.09.10-19.52.48,v1.07,30 , 114 , (11 20 7 1 6) , 339 , ((6 * 20) - (7 - 1)) , 61
2020.09.10-19.52.48,v1.07,31 , 114 , (11 20 7 1 6) , 879 , ((20 * 6) - (7 - 1)) , 170
2020.09.10-19.52.48,v1.07,32 , 114 , (11 20 7 1 6) , 2000 , none,  454
2020.09.10-19.52.48,v1.07,33 , 114 , (11 20 7 1 6) , 1349 , ((6 * 20) - (7 - 1)) , 127
2020.09.10-19.52.48,v1.07,34 , 114 , (11 20 7 1 6) , 2000 , none,  277
2020.09.10-19.52.48,v1.07,35 , 114 , (11 20 7 1 6) , 656 , ((20 * 6) - (7 - 1)) , 81
2020.09.10-19.52.48,v1.07,36 , 114 , (11 20 7 1 6) , 868 , ((20 * 6) - (7 - 1)) , 122
2020.09.10-19.52.48,v1.07,37 , 114 , (11 20 7 1 6) , 788 , ((6 * 20) - (7 - 1)) , 94
2020.09.10-19.52.48,v1.07,38 , 114 , (11 20 7 1 6) , 1848 , ((20 * 6) - (7 - 1)) , 288
2020.09.10-19.52.48,v1.07,39 , 114 , (11 20 7 1 6) , 2000 , none,  362
2020.09.10-19.52.48,v1.07,40 , 114 , (11 20 7 1 6) , 2000 , none,  519
2020.09.10-19.52.48,v1.07,41 , 114 , (11 20 7 1 6) , 1758 , ((20 * 6) - (7 - 1)) , 393
2020.09.10-19.52.48,v1.07,42 , 114 , (11 20 7 1 6) , 2000 , none,  251
2020.09.10-19.52.48,v1.07,43 , 114 , (11 20 7 1 6) , 389 , ((20 * 6) - (7 - 1)) , 86
2020.09.10-19.52.48,v1.07,44 , 114 , (11 20 7 1 6) , 318 , ((20 * 6) - (7 - 1)) , 48
2020.09.10-19.52.48,v1.07,45 , 114 , (11 20 7 1 6) , 1384 , ((20 * 6) - (7 - 1)) , 256
2020.09.10-19.52.48,v1.07,46 , 114 , (11 20 7 1 6) , 2000 , none,  442
2020.09.10-19.52.48,v1.07,47 , 114 , (11 20 7 1 6) , 2000 , none,  219
2020.09.10-19.52.48,v1.07,48 , 114 , (11 20 7 1 6) , 1869 , ((20 * 6) - (7 - 1)) , 327
2020.09.10-19.52.48,v1.07,49 , 114 , (11 20 7 1 6) , 359 , ((6 * 20) - (7 - 1)) , 62
2020.09.10-19.52.48,v1.07,50 , 114 , (11 20 7 1 6) , 2000 , none,  170
2020.09.10-19.52.48,v1.07,51 , 114 , (11 20 7 1 6) , 1890 , ((20 * 6) - (7 - 1)) , 214
2020.09.10-19.52.48,v1.07,52 , 114 , (11 20 7 1 6) , 2000 , none,  333
2020.09.10-19.52.48,v1.07,53 , 114 , (11 20 7 1 6) , 2000 , none,  407
2020.09.10-19.52.48,v1.07,54 , 114 , (11 20 7 1 6) , 839 , ((6 * 20) - (7 - 1)) , 140
2020.09.10-19.52.48,v1.07,55 , 114 , (11 20 7 1 6) , 1891 , ((6 * 20) - (7 - 1)) , 433
2020.09.10-19.52.48,v1.07,56 , 114 , (11 20 7 1 6) , 2000 , none,  435
2020.09.10-19.52.48,v1.07,57 , 114 , (11 20 7 1 6) , 470 , ((20 * 6) - (7 - 1)) , 46
2020.09.10-19.52.48,v1.07,58 , 114 , (11 20 7 1 6) , 777 , ((6 * 20) - (7 - 1)) , 165
2020.09.10-19.52.48,v1.07,59 , 114 , (11 20 7 1 6) , 2000 , none,  300
2020.09.10-19.52.48,v1.07,60 , 114 , (11 20 7 1 6) , 780 , ((6 * 20) - (7 - 1)) , 90
2020.09.10-19.52.48,v1.07,61 , 114 , (11 20 7 1 6) , 2000 , none,  497
2020.09.10-19.52.48,v1.07,62 , 114 , (11 20 7 1 6) , 656 , ((6 * 20) - (7 - 1)) , 89
2020.09.10-19.52.48,v1.07,63 , 114 , (11 20 7 1 6) , 267 , ((20 * 6) - (7 - 1)) , 38
2020.09.10-19.52.48,v1.07,64 , 114 , (11 20 7 1 6) , 549 , ((20 * 6) - (7 - 1)) , 36
2020.09.10-19.52.48,v1.07,65 , 114 , (11 20 7 1 6) , 2000 , none,  420
2020.09.10-19.52.48,v1.07,66 , 114 , (11 20 7 1 6) , 2000 , none,  512
2020.09.10-19.52.48,v1.07,67 , 114 , (11 20 7 1 6) , 147 , ((20 * 6) - (7 - 1)) , 16
2020.09.10-19.52.48,v1.07,68 , 114 , (11 20 7 1 6) , 2000 , none,  227
2020.09.10-19.52.48,v1.07,69 , 114 , (11 20 7 1 6) , 1947 , ((6 * 20) - (7 - 1)) , 250
2020.09.10-19.52.48,v1.07,70 , 114 , (11 20 7 1 6) , 2000 , none,  230
2020.09.10-19.52.48,v1.07,71 , 114 , (11 20 7 1 6) , 372 , ((20 * 6) - (7 - 1)) , 44
2020.09.10-19.52.48,v1.07,72 , 114 , (11 20 7 1 6) , 2000 , none,  263
2020.09.10-19.52.48,v1.07,73 , 114 , (11 20 7 1 6) , 1574 , ((6 * 20) - (7 - 1)) , 244
2020.09.10-19.52.48,v1.07,74 , 114 , (11 20 7 1 6) , 402 , ((20 * 6) - (7 - 1)) , 79
2020.09.10-19.52.48,v1.07,75 , 114 , (11 20 7 1 6) , 2000 , none,  271
2020.09.10-19.52.48,v1.07,76 , 114 , (11 20 7 1 6) , 2000 , none,  303
2020.09.10-19.52.48,v1.07,77 , 114 , (11 20 7 1 6) , 2000 , none,  222
2020.09.10-19.52.48,v1.07,78 , 114 , (11 20 7 1 6) , 320 , ((6 * 20) - (7 - 1)) , 34
2020.09.10-19.52.48,v1.07,79 , 114 , (11 20 7 1 6) , 2000 , none,  311
2020.09.10-19.52.48,v1.07,80 , 114 , (11 20 7 1 6) , 2000 , none,  482
2020.09.10-19.52.48,v1.07,81 , 114 , (11 20 7 1 6) , 2000 , none,  284
2020.09.10-19.52.48,v1.07,82 , 114 , (11 20 7 1 6) , 1080 , ((20 * 6) - (7 - 1)) , 121
2020.09.10-19.52.48,v1.07,83 , 114 , (11 20 7 1 6) , 2000 , none,  274
2020.09.10-19.52.48,v1.07,84 , 114 , (11 20 7 1 6) , 1008 , ((20 * 6) - (7 - 1)) , 139
2020.09.10-19.52.48,v1.07,85 , 114 , (11 20 7 1 6) , 2000 , none,  223
2020.09.10-19.52.48,v1.07,86 , 114 , (11 20 7 1 6) , 1330 , ((6 * 20) - (7 - 1)) , 124
2020.09.10-19.52.48,v1.07,87 , 114 , (11 20 7 1 6) , 230 , ((20 * 6) - (7 - 1)) , 33
2020.09.10-19.52.48,v1.07,88 , 114 , (11 20 7 1 6) , 591 , ((6 * 20) - (7 - 1)) , 52
2020.09.10-19.52.48,v1.07,89 , 114 , (11 20 7 1 6) , 598 , ((20 * 6) - (7 - 1)) , 46
2020.09.10-19.52.48,v1.07,90 , 114 , (11 20 7 1 6) , 2000 , none,  274
2020.09.10-19.52.48,v1.07,91 , 114 , (11 20 7 1 6) , 2000 , none,  426
2020.09.10-19.52.48,v1.07,92 , 114 , (11 20 7 1 6) , 448 , ((6 * 20) - (7 - 1)) , 100
2020.09.10-19.52.48,v1.07,93 , 114 , (11 20 7 1 6) , 123 , ((6 * 20) - (7 - 1)) , 12
2020.09.10-19.52.48,v1.07,94 , 114 , (11 20 7 1 6) , 1969 , ((6 * 20) - (7 - 1)) , 241
2020.09.10-19.52.48,v1.07,95 , 114 , (11 20 7 1 6) , 408 , ((20 * 6) - (7 - 1)) , 25
2020.09.10-19.52.48,v1.07,96 , 114 , (11 20 7 1 6) , 537 , ((20 * 6) - (7 - 1)) , 110
2020.09.10-19.52.48,v1.07,97 , 114 , (11 20 7 1 6) , 108 , ((6 * 20) - (7 - 1)) , 5
2020.09.10-19.52.48,v1.07,98 , 114 , (11 20 7 1 6) , 2000 , none,  265
2020.09.10-19.52.48,v1.07,99 , 114 , (11 20 7 1 6) , 878 , ((6 * 20) - (7 - 1)) , 209
2020.09.10-19.52.48,v1.07,0 , 87 , (8 3 9 10 7) , 105 , ((10 * 9) - 3) , 10
2020.09.10-19.52.48,v1.07,1 , 87 , (8 3 9 10 7) , 1178 , ((9 * 7) + (8 * 3)) , 236
2020.09.10-19.52.48,v1.07,2 , 87 , (8 3 9 10 7) , 2000 , none,  354
2020.09.10-19.52.48,v1.07,3 , 87 , (8 3 9 10 7) , 828 , ((7 * 9) + (3 * 8)) , 108
2020.09.10-19.52.48,v1.07,4 , 87 , (8 3 9 10 7) , 117 , ((9 * 7) + (8 * 3)) , 2
2020.09.10-19.52.48,v1.07,5 , 87 , (8 3 9 10 7) , 314 , ((9 * 10) - 3) , 49
2020.09.10-19.52.48,v1.07,6 , 87 , (8 3 9 10 7) , 873 , ((10 * 9) - 3) , 79
2020.09.10-19.52.48,v1.07,7 , 87 , (8 3 9 10 7) , 175 , ((8 * 10) + 7) , 23
2020.09.10-19.52.48,v1.07,8 , 87 , (8 3 9 10 7) , 390 , ((10 * 9) - 3) , 46
2020.09.10-19.52.48,v1.07,9 , 87 , (8 3 9 10 7) , 410 , ((10 * 8) + 7) , 35
2020.09.10-19.52.48,v1.07,10 , 87 , (8 3 9 10 7) , 1270 , ((9 * 10) - 3) , 251
2020.09.10-19.52.48,v1.07,11 , 87 , (8 3 9 10 7) , 66 , ((10 * 9) - 3) , 0
2020.09.10-19.52.48,v1.07,12 , 87 , (8 3 9 10 7) , 572 , ((9 * 10) - 3) , 127
2020.09.10-19.52.48,v1.07,13 , 87 , (8 3 9 10 7) , 609 , ((7 * 10) + (8 + 9)) , 62
2020.09.10-19.52.48,v1.07,14 , 87 , (8 3 9 10 7) , 163 , ((7 * 9) + (3 * 8)) , 4
2020.09.10-19.52.48,v1.07,15 , 87 , (8 3 9 10 7) , 48 , ((8 * 10) + 7) , 0
2020.09.10-19.52.48,v1.07,16 , 87 , (8 3 9 10 7) , 925 , ((10 * 9) - 3) , 158
2020.09.10-19.52.48,v1.07,17 , 87 , (8 3 9 10 7) , 2000 , none,  514
2020.09.10-19.52.48,v1.07,18 , 87 , (8 3 9 10 7) , 214 , ((10 * 8) + 7) , 31
2020.09.10-19.52.48,v1.07,19 , 87 , (8 3 9 10 7) , 729 , ((10 * 8) + 7) , 147
2020.09.10-19.52.48,v1.07,20 , 87 , (8 3 9 10 7) , 53 , ((8 * 10) + 7) , 0
2020.09.10-19.52.48,v1.07,21 , 87 , (8 3 9 10 7) , 272 , ((9 * 10) - 3) , 32
2020.09.10-19.52.48,v1.07,22 , 87 , (8 3 9 10 7) , 346 , ((8 * 10) + 7) , 35
2020.09.10-19.52.48,v1.07,23 , 87 , (8 3 9 10 7) , 1148 , ((10 * 9) - 3) , 153
2020.09.10-19.52.48,v1.07,24 , 87 , (8 3 9 10 7) , 2000 , none,  283
2020.09.10-19.52.48,v1.07,25 , 87 , (8 3 9 10 7) , 778 , ((10 * 7) + (8 + 9)) , 90
2020.09.10-19.52.48,v1.07,26 , 87 , (8 3 9 10 7) , 41 , ((8 * 10) + 7) , 0
2020.09.10-19.52.48,v1.07,27 , 87 , (8 3 9 10 7) , 511 , ((10 * 8) + 7) , 64
2020.09.10-19.52.48,v1.07,28 , 87 , (8 3 9 10 7) , 400 , ((8 * 10) + 7) , 38
2020.09.10-19.52.48,v1.07,29 , 87 , (8 3 9 10 7) , 242 , ((9 * 10) - 3) , 11
2020.09.10-19.52.48,v1.07,30 , 87 , (8 3 9 10 7) , 628 , ((9 * 10) - 3) , 85
2020.09.10-19.52.48,v1.07,31 , 87 , (8 3 9 10 7) , 190 , ((9 * 10) - 3) , 24
2020.09.10-19.52.48,v1.07,32 , 87 , (8 3 9 10 7) , 93 , ((9 * 7) + (3 * 8)) , 0
2020.09.10-19.52.48,v1.07,33 , 87 , (8 3 9 10 7) , 955 , ((9 * 10) - 3) , 141
2020.09.10-19.52.48,v1.07,34 , 87 , (8 3 9 10 7) , 604 , ((10 * 9) - 3) , 110
2020.09.10-19.52.48,v1.07,35 , 87 , (8 3 9 10 7) , 244 , ((9 * 10) - 3) , 31
2020.09.10-19.52.48,v1.07,36 , 87 , (8 3 9 10 7) , 55 , ((10 * 9) - 3) , 1
2020.09.10-19.52.48,v1.07,37 , 87 , (8 3 9 10 7) , 426 , ((10 * 8) + 7) , 73
2020.09.10-19.52.48,v1.07,38 , 87 , (8 3 9 10 7) , 1680 , ((7 * 9) + (3 * 8)) , 354
2020.09.10-19.52.48,v1.07,39 , 87 , (8 3 9 10 7) , 1446 , ((9 * 10) - 3) , 303
2020.09.10-19.52.48,v1.07,40 , 87 , (8 3 9 10 7) , 1207 , ((9 * 10) - 3) , 269
2020.09.10-19.52.48,v1.07,41 , 87 , (8 3 9 10 7) , 907 , ((7 * 10) + (9 + 8)) , 130
2020.09.10-19.52.48,v1.07,42 , 87 , (8 3 9 10 7) , 219 , ((7 * 10) + (8 + 9)) , 12
2020.09.10-19.52.48,v1.07,43 , 87 , (8 3 9 10 7) , 59 , ((10 * 7) + (8 + 9)) , 0
2020.09.10-19.52.48,v1.07,44 , 87 , (8 3 9 10 7) , 157 , ((9 * 10) - 3) , 14
2020.09.10-19.52.48,v1.07,45 , 87 , (8 3 9 10 7) , 511 , ((7 * 9) + (3 * 8)) , 74
2020.09.10-19.52.48,v1.07,46 , 87 , (8 3 9 10 7) , 553 , ((8 * 10) + 7) , 62
2020.09.10-19.52.48,v1.07,47 , 87 , (8 3 9 10 7) , 1237 , ((10 * 8) + 7) , 290
2020.09.10-19.52.48,v1.07,48 , 87 , (8 3 9 10 7) , 1238 , ((10 * 9) - 3) , 222
2020.09.10-19.52.48,v1.07,49 , 87 , (8 3 9 10 7) , 72 , ((10 * 8) + 7) , 5
2020.09.10-19.52.48,v1.07,50 , 87 , (8 3 9 10 7) , 336 , ((9 * 7) + (3 * 8)) , 44
2020.09.10-19.52.48,v1.07,51 , 87 , (8 3 9 10 7) , 55 , ((7 * 9) + (8 * 3)) , 0
2020.09.10-19.52.48,v1.07,52 , 87 , (8 3 9 10 7) , 765 , ((10 * 8) + 7) , 114
2020.09.10-19.52.48,v1.07,53 , 87 , (8 3 9 10 7) , 93 , ((8 * 10) + 7) , 4
2020.09.10-19.52.48,v1.07,54 , 87 , (8 3 9 10 7) , 43 , ((10 * 9) - 3) , 0
2020.09.10-19.52.48,v1.07,55 , 87 , (8 3 9 10 7) , 62 , ((10 * 8) + 7) , 0
2020.09.10-19.52.48,v1.07,56 , 87 , (8 3 9 10 7) , 1531 , ((8 * 10) + 7) , 340
2020.09.10-19.52.48,v1.07,57 , 87 , (8 3 9 10 7) , 281 , ((7 * 9) + (8 * 3)) , 21
2020.09.10-19.52.48,v1.07,58 , 87 , (8 3 9 10 7) , 532 , ((10 * 9) - 3) , 68
2020.09.10-19.52.48,v1.07,59 , 87 , (8 3 9 10 7) , 1529 , ((10 * 9) - 3) , 170
2020.09.10-19.52.48,v1.07,60 , 87 , (8 3 9 10 7) , 47 , ((9 * 10) - 3) , 2
2020.09.10-19.52.48,v1.07,61 , 87 , (8 3 9 10 7) , 39 , ((9 * 10) - 3) , 0
2020.09.10-19.52.48,v1.07,62 , 87 , (8 3 9 10 7) , 1304 , ((9 * 10) - 3) , 223
2020.09.10-19.52.48,v1.07,63 , 87 , (8 3 9 10 7) , 1470 , ((8 * 10) + 7) , 161
2020.09.10-19.52.48,v1.07,64 , 87 , (8 3 9 10 7) , 70 , ((9 * 7) + (8 * 3)) , 0
2020.09.10-19.52.48,v1.07,65 , 87 , (8 3 9 10 7) , 2000 , none,  458
2020.09.10-19.52.48,v1.07,66 , 87 , (8 3 9 10 7) , 885 , ((9 * 10) - 3) , 230
2020.09.10-19.52.48,v1.07,67 , 87 , (8 3 9 10 7) , 828 , ((7 * 10) + (8 + 9)) , 79
2020.09.10-19.52.48,v1.07,68 , 87 , (8 3 9 10 7) , 2000 , none,  366
2020.09.10-19.52.48,v1.07,69 , 87 , (8 3 9 10 7) , 1100 , ((10 * 9) - 3) , 163
2020.09.10-19.52.48,v1.07,70 , 87 , (8 3 9 10 7) , 1567 , ((9 * 10) - 3) , 223
2020.09.10-19.52.48,v1.07,71 , 87 , (8 3 9 10 7) , 1665 , ((9 * 10) - 3) , 407
2020.09.10-19.52.48,v1.07,72 , 87 , (8 3 9 10 7) , 273 , ((9 * 10) - 3) , 36
2020.09.10-19.52.48,v1.07,73 , 87 , (8 3 9 10 7) , 873 , ((8 * 10) + 7) , 140
2020.09.10-19.52.48,v1.07,74 , 87 , (8 3 9 10 7) , 69 , ((9 * 10) - 3) , 0
2020.09.10-19.52.48,v1.07,75 , 87 , (8 3 9 10 7) , 908 , ((9 * 10) - 3) , 124
2020.09.10-19.52.48,v1.07,76 , 87 , (8 3 9 10 7) , 1579 , ((9 * 10) - 3) , 353
2020.09.10-19.52.48,v1.07,77 , 87 , (8 3 9 10 7) , 272 , ((9 * 7) + (8 * 3)) , 24
2020.09.10-19.52.48,v1.07,78 , 87 , (8 3 9 10 7) , 1306 , ((9 * 10) - 3) , 297
2020.09.10-19.52.48,v1.07,79 , 87 , (8 3 9 10 7) , 769 , ((10 * 8) + 7) , 174
2020.09.10-19.52.48,v1.07,80 , 87 , (8 3 9 10 7) , 1268 , ((7 * 10) + (8 + 9)) , 265
2020.09.10-19.52.48,v1.07,81 , 87 , (8 3 9 10 7) , 96 , ((10 * 9) - 3) , 0
2020.09.10-19.52.48,v1.07,82 , 87 , (8 3 9 10 7) , 796 , ((10 * 9) - 3) , 176
2020.09.10-19.52.48,v1.07,83 , 87 , (8 3 9 10 7) , 540 , ((10 * 9) - 3) , 100
2020.09.10-19.52.48,v1.07,84 , 87 , (8 3 9 10 7) , 542 , ((10 * 8) + 7) , 79
2020.09.10-19.52.48,v1.07,85 , 87 , (8 3 9 10 7) , 2000 , none,  410
2020.09.10-19.52.48,v1.07,86 , 87 , (8 3 9 10 7) , 167 , ((10 * 8) + 7) , 18
2020.09.10-19.52.48,v1.07,87 , 87 , (8 3 9 10 7) , 316 , ((10 * 8) + 7) , 56
2020.09.10-19.52.48,v1.07,88 , 87 , (8 3 9 10 7) , 339 , ((10 * 7) + (8 + 9)) , 29
2020.09.10-19.52.48,v1.07,89 , 87 , (8 3 9 10 7) , 1061 , ((9 * 10) - 3) , 161
2020.09.10-19.52.48,v1.07,90 , 87 , (8 3 9 10 7) , 1217 , ((10 * 7) + (8 + 9)) , 125
2020.09.10-19.52.48,v1.07,91 , 87 , (8 3 9 10 7) , 287 , ((9 * 10) - 3) , 40
